index;Sku;Style Id;Catalog;Category;Weight;TP 1;TP 2;MRP Old;Final MRP Old;Ajio MRP;Amazon MRP;Amazon FBA MRP;Flipkart MRP;Limeroad MRP;Myntra MRP;Paytm MRP;Snapdeal MRP;Custom_Size
781;Os1094_XL;Os1094;Surmaya;Kurta Set;0.4;845;684.45;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;XL
782;Os1094_2XL;Os1094;Surmaya;Kurta Set;0.4;845;684.45;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;2XL
783;Os1094_3XL;Os1094;Surmaya;Kurta Set;0.4;845;684.45;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;3XL
784;Os1064_S;Os1064;Surmaya;Kurta Set;0.4;695;562.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
785;Os1064_M;Os1064;Surmaya;Kurta Set;0.4;695;562.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
786;Os1064_L;Os1064;Surmaya;Kurta Set;0.4;695;562.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
787;Os1064_XL;Os1064;Surmaya;Kurta Set;0.4;695;562.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
788;Os1064_2XL;Os1064;Surmaya;Kurta Set;0.4;695;562.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
789;Os1064_3XL;Os1064;Surmaya;Kurta Set;0.4;695;562.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
790;Os1091_S;Os1091;Surmaya;Kurta Set;0.4;1140;923.40;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;S
791;Os1091_M;Os1091;Surmaya;Kurta Set;0.4;1140;923.40;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;M
792;Os1091_L;Os1091;Surmaya;Kurta Set;0.4;1140;923.40;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;L
793;Os1091_XL;Os1091;Surmaya;Kurta Set;0.4;1140;923.40;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;XL
794;Os1091_2XL;Os1091;Surmaya;Kurta Set;0.4;1140;923.40;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;2XL
795;Os1091_3XL;Os1091;Surmaya;Kurta Set;0.4;1140;923.40;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;3XL
796;Os1090_S;Os1090;Surmaya;Kurta Set;0.4;980;793.80;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;S
797;Os1090_M;Os1090;Surmaya;Kurta Set;0.4;980;793.80;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;M
798;Os1090_L;Os1090;Surmaya;Kurta Set;0.4;980;793.80;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;L
799;Os1090_XL;Os1090;Surmaya;Kurta Set;0.4;980;793.80;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;XL
800;Os1090_2XL;Os1090;Surmaya;Kurta Set;0.4;980;793.80;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;2XL
801;Os1090_3XL;Os1090;Surmaya;Kurta Set;0.4;980;793.80;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;3XL
802;Os1068_S;Os1068;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;S
803;Os1068_M;Os1068;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;M
804;Os1068_L;Os1068;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;L
805;Os1068_XL;Os1068;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;XL
806;Os1068_2XL;Os1068;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;2XL
807;Os1068_3XL;Os1068;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;3XL
808;Os273_S;Os273;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;S
809;Os273_M;Os273;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;M
810;Os273_L;Os273;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;L
811;Os273_XL;Os273;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;XL
812;Os273_2XL;Os273;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;2XL
813;Os273_3XL;Os273;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;3XL
814;Os272_S;Os272;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;S
815;Os272_M;Os272;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;M
816;Os272_L;Os272;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;L
817;Os272_XL;Os272;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;XL
818;Os272_2XL;Os272;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;2XL
819;Os272_3XL;Os272;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;3XL
820;Os271_S;Os271;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;S
821;Os271_M;Os271;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;M
822;Os271_L;Os271;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;L
823;Os271_XL;Os271;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;XL
824;Os271_2XL;Os271;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;2XL
825;Os271_3XL;Os271;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;3XL
826;Os270_S;Os270;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;S
827;Os270_M;Os270;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;M
828;Os270_L;Os270;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;L
829;Os270_XL;Os270;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;XL
830;Os270_2XL;Os270;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;2XL
831;Os270_3XL;Os270;Four Gems 2;Kurta Set;0.4;680;550.80;2795;2795;2995;2795;2795;2795;2795;2795;2795;2795;3XL
832;Os266_S;Os266;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;S
833;Os266_M;Os266;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;M
834;Os266_L;Os266;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;L
835;Os266_XL;Os266;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;XL
836;Os266_2XL;Os266;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;2XL
837;Os266_3XL;Os266;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;3XL
838;Os151_S;Os151;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1895;1895;1995;1995;1995;1995;1995;S
839;Os151_M;Os151;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1895;1895;1995;1995;1995;1995;1995;M
840;Os151_L;Os151;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1895;1895;1995;1995;1995;1995;1995;L
841;Os151_XL;Os151;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1895;1895;1995;1995;1995;1995;1995;XL
842;Os151_2XL;Os151;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1895;1895;1995;1995;1995;1995;1995;2XL
843;Os151_3XL;Os151;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1895;1895;1995;1995;1995;1995;1995;3XL
844;Os163_S;Os163;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;S
845;Os163_M;Os163;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;M
846;Os163_L;Os163;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;L
847;Os163_XL;Os163;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;XL
848;Os163_2XL;Os163;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;2XL
849;Os163_3XL;Os163;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;3XL
850;Os269_S;Os269;Mix;Kurta;0.3;220;178.20;1195;1195;1195;1195;1195;1195;1195;1195;1195;1195;S
851;Os269_M;Os269;Mix;Kurta;0.3;220;178.20;1195;1195;1195;1195;1195;1195;1195;1195;1195;1195;M
852;Os269_L;Os269;Mix;Kurta;0.3;220;178.20;1195;1195;1195;1195;1195;1195;1195;1195;1195;1195;L
853;Os269_XL;Os269;Mix;Kurta;0.3;220;178.20;1195;1195;1195;1195;1195;1195;1195;1195;1195;1195;XL
854;Os269_2XL;Os269;Mix;Kurta;0.3;220;178.20;1195;1195;1195;1195;1195;1195;1195;1195;1195;1195;2XL
855;Os1126_S;Os1126;Surmaya;Kurta;0.3;525;425.25;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;S
856;Os1126_M;Os1126;Surmaya;Kurta;0.3;525;425.25;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;M
857;Os1126_L;Os1126;Surmaya;Kurta;0.3;525;425.25;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;L
858;Os1126_XL;Os1126;Surmaya;Kurta;0.3;525;425.25;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;XL
859;Os1126_2XL;Os1126;Surmaya;Kurta;0.3;525;425.25;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;2XL
860;Os1126_3XL;Os1126;Surmaya;Kurta;0.3;525;425.25;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;3XL
861;Os1061_S;Os1061;Surmaya;Kurta Set;0.4;880;712.80;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
862;Os1061_M;Os1061;Surmaya;Kurta Set;0.4;880;712.80;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
863;Os1061_L;Os1061;Surmaya;Kurta Set;0.4;880;712.80;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
864;Os1061_XL;Os1061;Surmaya;Kurta Set;0.4;880;712.80;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
865;Os1061_2XL;Os1061;Surmaya;Kurta Set;0.4;880;712.80;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
866;Os1061_3XL;Os1061;Surmaya;Kurta Set;0.4;880;712.80;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
867;Os262_S;Os262;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1695;1695;1995;1995;1995;1995;1995;S
868;Os262_M;Os262;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1695;1695;1995;1995;1995;1995;1995;M
869;Os262_L;Os262;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1695;1695;1995;1995;1995;1995;1995;L
870;Os262_XL;Os262;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1695;1695;1995;1995;1995;1995;1995;XL
871;Os262_2XL;Os262;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1695;1695;1995;1995;1995;1995;1995;2XL
872;Os262_3XL;Os262;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1695;1695;1995;1995;1995;1995;1995;3XL
873;Os264_S;Os264;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
874;Os264_M;Os264;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
875;Os264_L;Os264;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
876;Os264_XL;Os264;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
877;Os264_2XL;Os264;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
878;Os264_3XL;Os264;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
879;Os265_S;Os265;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
880;Os265_M;Os265;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
881;Os265_L;Os265;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
882;Os265_XL;Os265;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
883;Os265_2XL;Os265;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
884;Os265_3XL;Os265;Mix;Kurta;0.3;410;332.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
885;Os155_S;Os155;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
886;Os155_M;Os155;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
887;Os155_L;Os155;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
888;Os155_XL;Os155;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
889;Os155_2XL;Os155;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
890;Os155_3XL;Os155;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
891;Os156_S;Os156;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
892;Os156_M;Os156;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
893;Os156_L;Os156;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
894;Os156_XL;Os156;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
895;Os156_2XL;Os156;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
896;Os156_3XL;Os156;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
897;Os166_S;Os166;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
898;Os166_M;Os166;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
899;Os166_L;Os166;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
900;Os166_XL;Os166;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
901;Os166_2XL;Os166;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
902;Os166_3XL;Os166;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
903;Os165_S;Os165;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
904;Os165_M;Os165;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
905;Os165_L;Os165;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
906;Os165_XL;Os165;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
907;Os165_2XL;Os165;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
908;Os165_3XL;Os165;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
909;Os159_S;Os159;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
910;Os159_M;Os159;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
911;Os159_L;Os159;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
912;Os159_XL;Os159;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
913;Os159_2XL;Os159;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
914;Os159_3XL;Os159;Mix;Kurta;0.3;385;311.85;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
915;Os268_S;Os268;Mix;Kurta;0.3;220;178.20;1395;1395;1395;1395;1395;1395;1395;1395;1395;1395;S
916;Os268_M;Os268;Mix;Kurta;0.3;220;178.20;1395;1395;1395;1395;1395;1395;1395;1395;1395;1395;M
917;Os268_L;Os268;Mix;Kurta;0.3;220;178.20;1395;1395;1395;1395;1395;1395;1395;1395;1395;1395;L
918;Os268_XL;Os268;Mix;Kurta;0.3;220;178.20;1395;1395;1395;1395;1395;1395;1395;1395;1395;1395;XL
919;Os268_2XL;Os268;Mix;Kurta;0.3;220;178.20;1395;1395;1395;1395;1395;1395;1395;1395;1395;1395;2XL
920;Os268_3XL;Os268;Mix;Kurta;0.3;220;178.20;1395;1395;1395;1395;1395;1395;1395;1395;1395;1395;3XL
921;Os1073_S;Os1073;Mix;Kurta;0.3;500;405.00;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;S
922;Os1073_M;Os1073;Mix;Kurta;0.3;500;405.00;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;M
923;Os1073_L;Os1073;Mix;Kurta;0.3;500;405.00;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;L
924;Os1073_XL;Os1073;Mix;Kurta;0.3;500;405.00;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;XL
925;Os1073_2XL;Os1073;Mix;Kurta;0.3;500;405.00;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2XL
926;Os1073_3XL;Os1073;Mix;Kurta;0.3;500;405.00;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;3XL
927;Os1101_S;Os1101;Surmaya;Kurta Set;0.4;1035;838.35;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;S
928;Os1101_M;Os1101;Surmaya;Kurta Set;0.4;1035;838.35;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;M
929;Os1101_L;Os1101;Surmaya;Kurta Set;0.4;1035;838.35;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;L
930;Os1101_XL;Os1101;Surmaya;Kurta Set;0.4;1035;838.35;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;XL
931;Os1101_2XL;Os1101;Surmaya;Kurta Set;0.4;1035;838.35;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;2XL
932;Os1101_3XL;Os1101;Surmaya;Kurta Set;0.4;1035;838.35;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;3XL
933;Os1055_S;Os1055;Surmaya;Kurta Set;0.4;975;789.75;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;S
934;Os1055_M;Os1055;Surmaya;Kurta Set;0.4;975;789.75;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;M
935;Os1055_L;Os1055;Surmaya;Kurta Set;0.4;975;789.75;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;L
936;Os1055_XL;Os1055;Surmaya;Kurta Set;0.4;975;789.75;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;XL
937;Os1055_2XL;Os1055;Surmaya;Kurta Set;0.4;975;789.75;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;2XL
938;Os1055_3XL;Os1055;Surmaya;Kurta Set;0.4;975;789.75;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;3XL
939;Os1147_S;OS1147;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;S
940;Os1147_M;OS1147;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;M
941;Os1147_L;OS1147;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;L
942;Os1147_XL;OS1147;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;XL
943;Os1147_2XL;OS1147;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;2XL
944;Os1147_3XL;OS1147;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;3XL
945;Os1113_S;Os1113;Surmaya;Kurta Set;0.4;930;753.30;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;S
946;Os1113_M;Os1113;Surmaya;Kurta Set;0.4;930;753.30;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;M
947;Os1113_L;Os1113;Surmaya;Kurta Set;0.4;930;753.30;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;L
948;Os1113_XL;Os1113;Surmaya;Kurta Set;0.4;930;753.30;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;XL
949;Os1113_2XL;Os1113;Surmaya;Kurta Set;0.4;930;753.30;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;2XL
950;Os1113_3XL;Os1113;Surmaya;Kurta Set;0.4;930;753.30;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;3XL
951;Os1108_S;Os1108;Surmaya;Kurta Set;0.4;780;631.80;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;S
952;Os1108_M;Os1108;Surmaya;Kurta Set;0.4;780;631.80;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;M
953;Os1108_L;Os1108;Surmaya;Kurta Set;0.4;780;631.80;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;L
954;Os1108_XL;Os1108;Surmaya;Kurta Set;0.4;780;631.80;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;XL
955;Os1108_2XL;Os1108;Surmaya;Kurta Set;0.4;780;631.80;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;2XL
956;Os1108_3XL;Os1108;Surmaya;Kurta Set;0.4;780;631.80;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;3XL
957;Os274_XS;Os274;Mix;Tops;0.2;340;275.40;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XS
958;Os274_S;Os274;Mix;Tops;0.2;340;275.40;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
959;Os274_M;Os274;Mix;Tops;0.2;340;275.40;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
960;Os274_L;Os274;Mix;Tops;0.2;340;275.40;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
961;Os274_XL;Os274;Mix;Tops;0.2;340;275.40;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
962;Os143_XS;Os143;Mix;Tops;0.2;425;344.25;1795;1795;1995;1995;1995;1795;1795;1795;1795;1795;XS
963;Os143_S;Os143;Mix;Tops;0.2;425;344.25;1795;1795;1995;1995;1995;1795;1795;1795;1795;1795;S
964;Os143_M;Os143;Mix;Tops;0.2;425;344.25;1795;1795;1995;1995;1995;1795;1795;1795;1795;1795;M
965;Os143_L;Os143;Mix;Tops;0.2;425;344.25;1795;1795;1995;1995;1995;1795;1795;1795;1795;1795;L
966;Os143_XL;Os143;Mix;Tops;0.2;425;344.25;1795;1795;1995;1995;1995;1795;1795;1795;1795;1795;XL
967;Os291_S;Os291;Mix;Kurta;0.3;440;356.40;1795;1795;1795;2195;2195;2295;1795;1795;1795;1795;S
968;Os291_M;Os291;Mix;Kurta;0.3;440;356.40;1795;1795;1795;2195;2195;2295;1795;1795;1795;1795;M
969;Os291_L;Os291;Mix;Kurta;0.3;440;356.40;1795;1795;1795;2195;2195;2295;1795;1795;1795;1795;L
970;Os291_XL;Os291;Mix;Kurta;0.3;440;356.40;1795;1795;1795;2195;2195;2295;1795;1795;1795;1795;XL
971;Os291_2XL;Os291;Mix;Kurta;0.3;440;356.40;1795;1795;1795;2195;2195;2295;1795;1795;1795;1795;2XL
972;Os291_3XL;Os291;Mix;Kurta;0.3;440;356.40;1795;1795;1795;2195;2195;2295;1795;1795;1795;1795;3XL
973;Os1063_S;Os1063;Mix;Kurta;0.3;540;437.40;2395;2395;2395;2695;2695;2695;2395;2395;2395;2395;S
974;Os1063_M;Os1063;Mix;Kurta;0.3;540;437.40;2395;2395;2395;2695;2695;2695;2395;2395;2395;2395;M
975;Os1063_L;Os1063;Mix;Kurta;0.3;540;437.40;2395;2395;2395;2695;2695;2695;2395;2395;2395;2395;L
976;Os1063_XL;Os1063;Mix;Kurta;0.3;540;437.40;2395;2395;2395;2695;2695;2695;2395;2395;2395;2395;XL
977;Os1063_2XL;Os1063;Mix;Kurta;0.3;540;437.40;2395;2395;2395;2695;2695;2695;2395;2395;2395;2395;2XL
978;Os1063_3XL;Os1063;Mix;Kurta;0.3;540;437.40;2395;2395;2395;2695;2695;2695;2395;2395;2395;2395;3XL
979;Os1075_S;Os1075;Mix;Kurta;0.3;550;445.50;2495;2495;2495;2795;2795;2795;2495;2495;2495;2495;S
980;Os1075_M;Os1075;Mix;Kurta;0.3;550;445.50;2495;2495;2495;2795;2795;2795;2495;2495;2495;2495;M
981;Os1075_L;Os1075;Mix;Kurta;0.3;550;445.50;2495;2495;2495;2795;2795;2795;2495;2495;2495;2495;L
982;Os1075_XL;Os1075;Mix;Kurta;0.3;550;445.50;2495;2495;2495;2795;2795;2795;2495;2495;2495;2495;XL
983;Os1075_2XL;Os1075;Mix;Kurta;0.3;550;445.50;2495;2495;2495;2795;2795;2795;2495;2495;2495;2495;2XL
984;Os1075_3XL;Os1075;Mix;Kurta;0.3;550;445.50;2495;2495;2495;2795;2795;2795;2495;2495;2495;2495;3XL
985;Os285_XS;Os285;Mix;Tops;0.2;314;254.34;1595;1595;1595;1595;1595;1595;1595;1597;1595;1595;XS
